CERT,CHCLASS1,CITYST,COST,FAILDATE,FIN,ID,NAME,QBFASSET,RESTYPE,RESTYPE1,SAVR
8332,NM,"SALEM, NE",,4/5/1971,0,494,BANK OF SALEM,679,FAILURE,PO,FDIC
10472,NM,"CARLOCK, IL",,2/17/1971,0,495,FARMERS STATE BANK OF CARLOCK,2196,FAILURE,PO,FDIC
18254,NM,"HOUSTON, TX",,1/25/1971,0,496,SHARPSTOWN STATE BANK,78903,FAILURE,PO,FDIC
18316,NM,"BIRMINGHAM, MI",,2/16/1971,0,497,BIRMINGHAM-BLOOMFIELD BANK,109739,FAILURE,P&A,FDIC
,SM,"DETROIT, MI",,1/18/1972,12894,498,BANK OF THE COMMONWEALTH,1300000,ASSISTANCE,A/A,FDIC
18365,NM,"WAKEFIELD, MA",,5/27/1972,0,499,SURETY BANK AND TRUST COMPANY,22054,FAILURE,PO,FDIC
3506,N,"SAN DIEGO, CA",,10/18/1973,0,500,UNITED STATES NATIONAL BANK,1265868,FAILURE,P&A,FDIC
10498,N,"ELDORA, IA",,10/5/1973,0,501,FIRST NATIONAL BANK OF ELDORA,8072,FAILURE,P&A,FDIC
11170,NM,"VERNON, TX",,7/16/1973,0,502,THE FIRST STATE BANK,16242,FAILURE,PO,FDIC
16214,NM,"ELM CREEK, NE",,5/7/1973,0,503,ELM CREEK STATE BANK,3186,FAILURE,PO,FDIC
18535,NM,"FERRIDAY, LA",,1/19/1973,0,504,DELTA SECURITY BANK AND TRUST COMPANY,9780,FAILURE,PO,FDIC
20550,N,"DENVER, CO",,3/26/1973,0,505,SKYLINE NATIONAL BANK,6527,FAILURE,P&A,FDIC
7060,N,"NEW YORK, NY",,10/8/1974,0,506,FRANKLIN NATIONAL BANK,3655662,FAILURE,P&A,FDIC
11543,NM,"ORANGEBURG, SC",,9/20/1974,0,507,AMERICAN BANK & TRUST,147137,FAILURE,P&A,FDIC
14250,NM,"CROMWELL, IA",,10/9/1974,0,508,CROMWELL STATE SAVINGS BANK,3502,FAILURE,P&A,FDIC
17918,SM,"WARREN, MI",,9/27/1974,0,509,TRI-CITY BANK,16295,FAILURE,P&A,FDIC
917,SM,"CHICAGO, IL",,7/12/1975,0,510,STATE BANK OF CLEARING,74354,FAILURE,P&A,FDIC
6203,N,"MILWAUKEE, WI",,10/21/1975,0,511,"AMERICAN CITY BANK & TRUST COMPANY, N.A.",147563,FAILURE,P&A,FDIC
11427,NM,"PICAYUNE, MS",,6/18/1975,0,512,BANK OF PICAYUNE,18049,FAILURE,P&A,FDIC
13082,NM,"CHIDESTER, AR",,7/1/1975,0,513,BANK OF CHIDESTER,2449,FAILURE,P&A,FDIC
15154,NM,"ALGOMA, WI",,5/30/1975,0,514,ALGOMA BANK,5176,FAILURE,P&A,FDIC
17376,NM,"JENNINGS, KS",,12/27/1975,0,515,THE FIRST STATE BANK OF JENNINGS,2898,FAILURE,P&A,FDIC
19377,NM,"HOUSTON, TX",,3/24/1975,0,516,FRANKLIN BANK,20690,FAILURE,PO,FDIC
19596,NM,"CHICOPEE, MA",,5/9/1975,0,517,CHICOPEE BANK & TRUST COMPANY,11406,FAILURE,P&A,FDIC
19637,NM,"WILCOX, AZ",,12/19/1975,0,518,THE PEOPLES BANK,5657,FAILURE,P&A,FDIC
19834,N,"KANSAS CITY, MO",,1/3/1975,0,519,SWOPE PARKWAY NATIONAL BANK,7576,FAILURE,PO,FDIC
20465,NM,"CHARLOTTE AMALIE, VI",,10/24/1975,0,520,THE PEOPLES BANK OF THE VIRGIN ISLANDS,14879,FAILURE,PO,FDIC
20478,NM,"CLEVELAND, OH",,2/19/1975,0,521,NORTHERN OHIO BANK,103782,FAILURE,P&A,FDIC
20523,NM,"HOUSTON, TX",,10/16/1975,0,522,ASTRO BANK,5471,FAILURE,P&A,FDIC
,NM,"WILMINGTON, DE",,3/15/1976,11653,523,FARMERS BANK OF THE STATE OF DELAWARE,,ASSISTANCE,A/A,FDIC
,NM,"RIO GRANDE CITY, TX",,11/19/1976,11919,524,FIRST STATE BANK & TRUST CO.,13754,FAILURE,P&A,FDIC
638,SM,"NEW YORK, NY",,9/15/1976,0,525,AMERICAN BANK & TRUST COMPANY,224502,FAILURE,P&A,FDIC
4921,N,"CHATTANOOGA, TN",,2/16/1976,0,526,THE HAMILTON NATIONAL BANK OF CHATTANOOGA,412107,FAILURE,P&A,FDIC
8780,NM,"MT. ZION, KY",,6/25/1976,0,527,MT. ZION DEPOSIT BANK,507,FAILURE,PO,FDIC
9150,NM,"PHILADELPHIA, PA",,10/19/1976,0,528,CENTENNIAL BANK,13670,FAILURE,P&A,FDIC
10070,NM,"ATLANTA, GA",,10/8/1976,0,529,THE HAMILTON BANK AND TRUST COMPANY,40075,FAILURE,P&A,FDIC
11548,NM,"CARRIZO SPRINGS, TX",,6/28/1976,0,530,CITIZENS STATE BANK,17410,FAILURE,PO,FDIC
17902,NM,"HOUSTON, TX",,6/3/1976,0,531,NORTHEAST BANK OF HOUSTON,18141,FAILURE,P&A,FDIC
18470,NM,"SAN LEANDRO, CA",,5/21/1976,0,532,FIRST STATE BANK OF NORTHERN CALIFORNIA,56018,FAILURE,P&A,FDIC
18798,NM,"BLOOMFIELD, NJ",,1/10/1976,0,533,THE BANK OF BLOOMFIELD,31652,FAILURE,P&A,FDIC
19539,NM,"NEW ORLEANS, LA",,12/3/1976,0,534,INTERNATIONAL CITY BANK AND TRUST COMPANY,176320,FAILURE,P&A,FDIC
20092,NM,"JERSEY CITY, NJ",,6/14/1976,0,535,FIRST STATE BANK OF HUDSON COUNTY,14072,FAILURE,P&A,FDIC
20120,NM,"BOSTON, MA",,9/14/1976,0,536,THE NEW BOSTON BANK AND TRUST COMPANY,6662,FAILURE,P&A,FDIC
20294,NM,"HOUSTON, TX",,2/25/1976,0,537,SOUTH TEXAS BANK,7756,FAILURE,P&A,FDIC
20405,NM,"WOODMOOR, CO",,1/12/1976,0,538,BANK OF WOODMOOR,4033,FAILURE,P&A,FDIC
21021,N,"DENVER, CO",,6/25/1976,0,539,CORONADO NATIONAL BANK,2613,FAILURE,PO,FDIC
415,NM,"FOSS, OK",,3/10/1977,0,540,FIRST STATE BANK,2044,FAILURE,P&A,FDIC
13914,NM,"DONAHUE, IA",,8/26/1977,0,541,DONAHUE SAVINGS BANK,5509,FAILURE,P&A,FDIC
16878,NM,"SAN GERMAN, PR",,9/2/1977,0,542,BANCO ECONOMIAS,190254,ASSISTANCE,A/A,FDIC
19871,NM,"AUGUSTA, GA",,5/20/1977,0,543,FIRST AUGUSTA BANK & TRUST COMPANY,24223,FAILURE,P&A,FDIC
21218,NM,"MONROE, CT",,3/28/1977,0,544,THE MONROE BANK AND TRUST COMPANY,4315,FAILURE,P&A,FDIC
21640,N,"NEW ORLEANS, LA",,7/29/1977,0,545,REPUBLIC NATIONAL BANK OF LOUISIANA,6267,FAILURE,P&A,FDIC
856,NM,"FAUNSDALE, AL",,7/21/1978,0,546,WATKINS BANKING COMPANY,1660,FAILURE,PO,FDIC
1726,NM,"CAMDEN, AL",,3/1/1978,0,547,WILCOX COUNTY BANK,12652,FAILURE,P&A,FDIC
1733,NM,"NOTASULGA, AL",,1/26/1978,0,548,FIRST BANK OF MACON COUNTY,4538,FAILURE,P&A,FDIC
3623,N,"CHICAGO, IL",,1/19/1978,0,549,THE DROVERS' NATIONAL BANK OF CHICAGO,226826,FAILURE,P&A,FDIC
16875,NM,"PONCE, PR",,3/31/1978,0,550,BANCO CREDITO Y DE AHORRO PONCENO,712540,FAILURE,P&A,FDIC
19575,MI,"SAN JUAN, PR",,9/5/1978,0,551,BANCO DE AHORRO DE PUERTO RICO,9352,FAILURE,P&A,FDIC
20315,NM,"ARLINGTON, IL",,12/16/1978,0,552,NORTH POINT STATE BANK,26466,FAILURE,P&A,FDIC
8249,NM,"UTICA, MS",,9/28/1979,0,553,FIDELITY BANK,32818,FAILURE,P&A,FDIC
9195,NM,"ENVILLE, TN",,6/16/1979,0,554,BANK OF ENVILLE,3468,FAILURE,PO,FDIC
16294,NM,"DOERUN, GA",,1/5/1979,0,555,TONEY BROTHERS BANK,5869,FAILURE,P&A,FDIC
16403,NM,"CHICAGO, IL",,7/14/1979,0,556,THE GUARANTY BANK & TRUST COMPANY,7876,FAILURE,P&A,FDIC
17377,NM,"PROTECTION, KS",,9/21/1979,0,557,THE FARMERS STATE BANK,5038,FAILURE,PO,FDIC
17710,N,"CHICAGO, IL",,7/14/1979,0,558,GATEWAY NATIONAL BANK,16933,FAILURE,P&A,FDIC
20237,N,"HOUSTON, TX",,10/12/1979,0,559,AMERICAN NATIONAL BANK,10659,FAILURE,P&A,FDIC
21816,NM,"LIVINGSTON, NJ",,10/12/1979,0,560,LIVINGSTON STATE BANK,12681,FAILURE,P&A,FDIC
22102,N,"BIRMINGHAM, AL",,6/14/1979,0,561,SOUTHERN NATIONAL BANK,32586,FAILURE,P&A,FDIC
22110,NM,"PUEBLO WEST, CO",,1/26/1979,0,562,VILLAGE BANK,5059,FAILURE,PO,FDIC
21291,NM,"LAKE HELEN, FL",88,1/11/1980,6359,563,BANK OF LAKE HELEN,3027,FAILURE,PO,FDIC
31431,SL,"HONOLULU, HI",127,2/1/1980,0,564,FIRST S&LA,33185,ASSISTANCE,A/A,FSLIC
19177,N,"CARRINGTON, ND",221,2/12/1980,5360,565,FIRST NATIONAL BK OF CARRINGTON,12444,FAILURE,PO,FDIC
21751,NM,"GREENFIELD, MA",221,2/16/1980,2281,566,MOHAWK BK & TR CO.,5908,FAILURE,PA,FDIC
30928,SL,"UNIVERSITY HEIGHTS, OH",,3/1/1980,0,567,WASHINGTON FS&LA,376399,ASSISTANCE,A/A,FSLIC
719,N,"PHILADELPHIA, PA",0,4/28/1980,0,568,"FIRST PENNSYLVANIA BK, N.A.",7953042,ASSISTANCE,A/A,FDIC
29607,SL,"CARLSBAD, NM",1518,5/1/1980,0,569,CARLSBAD S&LA,26690,ASSISTANCE,A/A,FSLIC
29900,SL,"CHICAGO, IL",,5/1/1980,0,570,TELEGRAPH S&LA,264460,ASSISTANCE,A/A,FSLIC
31221,SL,"GLOUCESTER CITY, NJ",,5/1/1980,0,571,CONTINENTAL S&LA,74926,ASSISTANCE,A/A,FSLIC
17615,NM,"VIOLA, KS",7,6/4/1980,6362,572,THE CITIZENS STATE BANK,1980,FAILURE,PO,FDIC
30015,SL,"BERWYN, IL",14611,6/4/1980,1604,573,FIRST CALUMET CITY SAVINGS,102053,ASSISTANCE,A/A,FSLIC
4939,NM,"JELLICO, TN",8105,6/28/1980,2282,574,CITY & COUNTY BK OF CAMPBELL CTY,39804,FAILURE,PA,FDIC
31289,SL,"PROVIDENCE, RI",1864,7/1/1980,0,575,MAYFLOWER FS&LA,24009,ASSISTANCE,A/A,FSLIC
31014,SL,"CORAL GABLES, FL",1161,8/1/1980,0,576,UNIVERSITY FS&LA,235418,ASSISTANCE,A/A,FSLIC
1368,NM,"MISSION, KS",14992,8/8/1980,2283,577,THE MISSION STATE BK & TR CO.,86436,FAILURE,PA,FDIC
31312,SL,"MARION, IA",2000,9/1/1980,0,578,SECURITY S&LA,54603,ASSISTANCE,A/A,FSLIC
19611,NM,"HUNTINGTON, WV",2348,9/12/1980,1122,579,"THE METRO BK OF HUNTINGTON, INC.",26969,FAILURE,PA,FDIC
17762,NM,"ROCHELLE, IL",778,10/11/1980,2284,580,THE ROCHELLE BK & TR CO.,8430,FAILURE,PA,FDIC
29504,SL,"NILES, MI",13270,10/14/1980,1605,581,FIRST OF NILES FS&LA,131814,ASSISTANCE,A/A,FSLIC
30901,SL,"SIOUX CITY, IA",,11/1/1980,0,582,SIOUX CITY FS&LA,25351,ASSISTANCE,A/A,FSLIC
15559,NM,"GALENA, KS",974,11/21/1980,2285,583,CITIZENS STATE BK OF GALENA,10338,FAILURE,PA,FDIC
40,NM,"GADSDEN, AL",957,12/31/1980,2286,584,EAST GADSDEN BANK,43980,FAILURE,PA,FDIC
28693,SL,"MINNEAPOLIS, MN",73650,1/18/1981,0,585,HOME SA,686365,ASSISTANCE,A/A,FSLIC
31010,SL,"CHICAGO, IL",1564,2/9/1981,1606,586,FRANKLIN SA,97566,ASSISTANCE,A/A,FSLIC
31721,SL,"STATESVILLE, NC",,2/9/1981,0,587,SECURITY OF STATESVILLE,15689,ASSISTANCE,A/A,FSLIC
18373,NM,"DES PLAINES, IL",1138,3/14/1981,6370,588,THE DES PLAINES BANK,46503,FAILURE,PO,FDIC
20688,SM,"CHICAGO, IL",3515,3/14/1981,2287,589,SOUTH SIDE BANK,27505,FAILURE,PA,FDIC
16556,NM,"BOSTON, GA",435,3/17/1981,2288,590,PEOPLES BANKING COMPANY,8391,FAILURE,PA,FDIC
29525,SL,"NORTHPORT, NY",31378,4/30/1981,0,591,GUARDIAN FSB,125905,ASSISTANCE,A/A,FSLIC
31017,SL,"FAIRBANKS, AK",3750,5/9/1981,0,592,ARCTIC FS&LA,40512,ASSISTANCE,A/A,FSLIC
30480,SL,"CHICAGO, IL",21974,5/18/1981,0,593,ECONOMY S&LA,73870,FAILURE,PO,FSLIC
29270,SL,"NEW YORK, NY",145783,5/31/1981,1609,594,NY & SUBURBAN FS&LA,547636,ASSISTANCE,A/A,FSLIC
28190,SL,"ELK GROVE VILLAGE, IL",15708,6/1/1981,1608,595,FINANCIAL SECURITY S&LA,63802,ASSISTANCE,A/A,FSLIC
22640,SM,"NORTH BEND, OR",1017,6/19/1981,2289,596,NORTHWEST COMMERCE BANK,6737,FAILURE,PA,FDIC
31705,SL,"WASHINGTON, DC",2513,6/21/1981,1610,597,COMMUNITY FS&LA,22872,ASSISTANCE,A/A,FSLIC
30272,SL,"NEW BERN, NC",3642,7/1/1981,0,598,FIRST FS&LA OF NEW BERN,57378,ASSISTANCE,A/A,FSLIC
31754,SL,"BELLAIRE, TX",1811,7/10/1981,0,599,FIRST FINANCIAL FS&LA,5925,ASSISTANCE,A/A,FSLIC
30875,SL,"ROCKVILLE, MD",25785,8/9/1981,1611,600,COUNTY FS&LA,144051,ASSISTANCE,A/A,FSLIC
28630,SL,"NEW YORK, NY",315500,9/8/1981,1612,601,WEST SIDE FS&LA,2496182,ASSISTANCE,A/A,FSLIC
28678,SL,"ROCHESTER, NY",,9/8/1981,0,602,FIRST FS&LA OF ROCHESTER,1195291,FAILURE,REP,FSLIC
30496,SL,"NEW YORK, NY",200000,9/8/1981,0,603,FRANKLIN SOCIETY FS&LA,947357,ASSISTANCE,A/A,FSLIC
30603,SL,"MIAMI BEACH, FL",147223,9/8/1981,1612,604,WASHINGTON FS&LA,1201562,ASSISTANCE,A/A,FSLIC
31506,SL,"RAPID CITY, SD",9397,9/15/1981,0,605,PERPETUAL S&LA,49718,ASSISTANCE,A/A,FSLIC
20778,NM,"TUCSON, AZ",0,9/25/1981,6373,606,SOUTHWESTERN BANK,5308,FAILURE,PO,FDIC
28604,SL,"WARSON WOODS, MO",799330,10/2/1981,1614,607,LAFAYETTE FS&LA,416460,ASSISTANCE,A/A,FSLIC
30703,SL,"ELMHURST, IL",,10/7/1981,0,608,RESERVE S&LA,129782,ASSISTANCE,A/A,FSLIC
22975,NM,"LA PINE, OR",1185,10/23/1981,2291,609,HIGH LAKES COMMUNITY BANK,3706,FAILURE,PA,FDIC
19379,N,"PUEBLO, CO",1698,10/30/1981,2292,610,MIDTOWN NATIONAL BANK,10599,FAILURE,PA,FDIC
16067,MI,"NEW YORK, NY",678374,11/4/1981,1901,611,GREENWICH SAVINGS BANK,2475384,ASSISTANCE,A/A,FDIC
28967,SL,"FT. LAUDERDALE, FL",-253,11/19/1981,1616,612,FIRST FS&LA OF BROWARD COUNTY,2552308,ASSISTANCE,A/A,FSLIC
30387,SL,"SANTURCE, PR",,11/20/1981,0,613,FIRST FS&LA OF PUERTO RICO,,ASSISTANCE,A/A,FSLIC
31773,SL,"RIO PIEDRAS, PR",,11/20/1981,0,614,"PAN AMERICAN, FS&LA",43915,ASSISTANCE,A/A,FSLIC
28675,SL,"WHITE PLAINS, NY",9992,11/30/1981,1617,615,EMPIRE STATE FS&LA,291326,ASSISTANCE,A/A,FSLIC
30964,SL,"BATON ROUGE, LA",49,11/30/1981,0,616,GUARANTY FS&LA,33451,ASSISTANCE,A/A,FSLIC
16064,MI,"NEW YORK, NY",32912,12/4/1981,1902,617,CENTRAL SAVINGS BANK,910243,ASSISTANCE,A/A,FDIC
31138,SL,"PALOS HEIGHTS, IL",,12/5/1981,0,618,PALOS S&LA,97999,ASSISTANCE,A/A,FSLIC
28337,SL,"NEWARK, NJ",4711,12/9/1981,1618,619,MOHAWK S&LA,91082,ASSISTANCE,A/A,FSLIC
31519,SL,"BOCA RATON, FL",8803,12/9/1981,1618,620,BOCA RATON FS&LA,275848,ASSISTANCE,A/A,FSLIC
27851,SL,"LADUE, MO",1778,12/17/1981,1619,621,HAMILTONIAN FS&LA,239540,ASSISTANCE,A/A,FSLIC
30938,SL,"SIKESTON, MO",795,12/17/1981,1619,622,SECURITY FS&LA OF SIKESTON,84464,ASSISTANCE,A/A,FSLIC
31200,SL,"POMPANO BEACH, FL",5226,12/17/1981,1619,623,SOUTHERN FS&LA OF BROWARD COUNTY,615444,ASSISTANCE,A/A,FSLIC
16051,MI,"NEW YORK, NY",61503,12/18/1981,1903,624,UNION DIME SAVINGS BANK,1452985,ASSISTANCE,A/A,FDIC
15997,MI,"BUFFALO, NY",30233,1/15/1982,1904,625,THE WESTERN NEW YORK SAVINGS BK,1027986,ASSISTANCE,A/A,FDIC
30777,SL,"HOUSTON, TX",63718,1/15/1982,1620,626,REPUBLIC OF TEXAS SA,257629,ASSISTANCE,A/A,FSLIC
31056,SL,"DALLAS, TX",26465,1/15/1982,1620,627,ROYAL FS&LA,167603,ASSISTANCE,A/A,FSLIC
31268,SL,"CHICAGO, IL",66712,1/15/1982,1620,628,HYDE PARK FS&LA,308499,ASSISTANCE,A/A,FSLIC
31426,SL,"HOUSTON, TX",25286,1/15/1982,1620,629,BUFFALO S&LA,155345,ASSISTANCE,A/A,FSLIC
31534,SL,"IRVING, TX",7102,1/15/1982,1620,630,CIVIC S&LA,36758,ASSISTANCE,A/A,FSLIC
31668,SL,"DALLAS, TX",2314,1/15/1982,1620,631,EL CENTRO FS&LA,11162,ASSISTANCE,A/A,FSLIC
29737,SL,"NEW BRUNSWICK, NJ",9537,1/25/1982,1621,632,FIRST S&LA OF NEW BRUNSWICK,405823,ASSISTANCE,A/A,FSLIC
31996,SL,"INGLEWOOD, CA",2077,2/1/1982,0,633,INGLEWOOD FS&LA,7667,ASSISTANCE,A/A,FSLIC
30407,SL,"ADEL, GA",,2/5/1982,0,634,GUARANTY FS&LA,34847,ASSISTANCE,A/A,FSLIC
30702,SL,"CLINTON, IL",4275,2/5/1982,1622,635,CENTRAL ILLINOIS B&HA,29288,ASSISTANCE,A/A,FSLIC
30913,SL,"BREMEN, GA",,2/5/1982,0,636,PEACH STATE FS&LA,115922,ASSISTANCE,A/A,FSLIC
31379,SL,"SYLVANIA, GA",,2/5/1982,0,637,FIRST FS&LA OF SYLVANIA,17534,ASSISTANCE,A/A,FSLIC
31481,SL,"FORT LAUDERDALE, FL",,2/5/1982,0,638,UNITED FS&LA OF BROWARD COUNTY,672428,ASSISTANCE,A/A,FSLIC
3751,N,"TUSCOLA, IL",2739,2/6/1982,2297,639,THE FIRST NATIONAL BANK AND TRUST COMPANY,22138,FAILURE,PA,FDIC
21623,SM,"TAMPA, FL",0,2/12/1982,2298,640,METROPOLITAN BK & TR COMPANY,267410,FAILURE,PA,FDIC
2376,NM,"YORKVILLE, TN",1441,2/20/1982,2300,641,BANK OF YORKVILLE,7097,FAILURE,PA,FDIC
12008,MI,"MINNEAPOLIS, MN",52420,2/20/1982,1905,642,FARMERS & MECHANICS SAVINGS BANK OF MINNEA,1010324,ASSISTANCE,A/A,FDIC
27828,SL,"CHICAGO, IL",90383,2/20/1982,0,643,"NORTH WEST, FS&LA",1280548,ASSISTANCE,A/A,FSLIC
28244,SL,"CHICAGO, IL",255420,2/20/1982,0,644,"TALMAN HOME, FS&LA",3402878,FAILURE,REP,FSLIC
29938,SL,"CHICAGO, IL",27420,2/20/1982,0,645,"ALLIANCE, S&LA",280663,ASSISTANCE,A/A,FSLIC
31035,SL,"NORRIDGE, IL",79895,2/20/1982,0,646,"UNITY, SA",987429,ASSISTANCE,A/A,FSLIC
15088,NM,"WOODSON, TX",271,3/1/1982,6379,647,THE BANK OF WOODSON,3908,FAILURE,PO,FDIC
30711,SL,"CHICAGO, IL",292,3/8/1982,1623,648,MORGAN PARK S&LA,2308,ASSISTANCE,A/A,FSLIC
29409,SL,"NEW YORK, NY",,3/9/1982,0,649,NINTH FEDERAL SAVINGS,477525,ASSISTANCE,A/A,FSLIC
29727,SL,"NEW YORK, NY",,3/9/1982,0,650,KNICKERBOCKER FS&LA,528825,ASSISTANCE,A/A,FSLIC
12015,MI,"NEWARK, NJ",77340,3/11/1982,1906,651,"UNITED STATES BK OF NEWARK, N.J.",688491,ASSISTANCE,A/A,FDIC
19776,NM,"SPOKANE, WA",44474,3/11/1982,1969,652,FIDELITY MUTUAL SAVINGS BANK,695542,ASSISTANCE,A/A,FDIC
29290,SL,"HARTFORD, CT",,3/15/1982,0,653,HARTFORD FS&LA,377728,ASSISTANCE,A/A,FSLIC
15901,MI,"NEW YORK, NY",751362,3/26/1982,1907,654,THE NEW YORK BK FOR SAVINGS,3503545,ASSISTANCE,A/A,FDIC
28251,SL,"SAN FRANCISCO, CA",10213,4/1/1982,1630,655,FIDELITY S&LA,2909485,ASSISTANCE,A/A,FSLIC
4467,N,"HUMBOLDT, IA",0,4/2/1982,2306,656,THE FIRST NATIONAL BK IN HUMBOLD,55412,FAILURE,PA,FDIC
15698,MI,"PHILADELPHIA, PA",29256,4/2/1982,1908,657,THE WESTERN SAVING FUND SOCIETY OF PHILADE,2126384,ASSISTANCE,A/A,FDIC
21068,SM,"STAFFORD, VA",3544,4/3/1982,2305,658,AQUIA BK & TR COMPANY,14009,FAILURE,PA,FDIC
28820,SL,"GALENA, IL",634559,4/3/1982,1652,659,FIRST FS&LA OF CHICAGO,3534834,ASSISTANCE,A/A,FSLIC
31193,SL,"DOWNER'S GROVE, IL",,4/3/1982,0,660,"FIRST FINANCIAL, S&LA",633927,ASSISTANCE,A/A,FSLIC
29037,SL,"CENTEREACH, NY",24982,4/15/1982,1649,661,SUFFOLK COUNTY FS&LA,1113263,ASSISTANCE,A/A,FSLIC
29935,SL,"ROCKVILLE CENTRE, NY",36754,4/15/1982,1649,662,COUNTY FS&LA,1409395,ASSISTANCE,A/A,FSLIC
22103,N,"TYLER, TX",575,4/16/1982,2307,663,NATIONAL SECURITY BANK,8530,FAILURE,PA,FDIC
20988,NM,"SAN DIEGO, CA",4928,4/29/1982,2308,664,PACIFIC COAST BANK,9758,FAILURE,PA,FDIC
21569,NM,"HUNTINGTON, TN",2095,4/30/1982,6384,665,CARROLL COUNTY BANK,8739,FAILURE,PO,FDIC
18299,N,"CHARLESTON, IL",2241,5/1/1982,2309,666,COLES COUNTY NATIONAL BANK OF CHARLESTON,26807,FAILURE,PA,FDIC
20794,NM,"YPSILANTAI, MI",243,5/15/1982,2310,667,COMMUNITY BK OF WASHTENAW,19915,FAILURE,PA,FDIC
30975,SL,"BALTIMORE, MD",,5/31/1982,0,668,UNITED FS&LA,172401,ASSISTANCE,A/A,FSLIC
31798,SL,"MONTEBELLO, CA",,6/1/1982,0,669,MONTEBELLO FS&LA,36285,ASSISTANCE,A/A,FSLIC
27899,SL,"VALLEY CITY, ND",,6/10/1982,0,670,FIDELITY FS&LA,62996,ASSISTANCE,A/A,FSLIC
22321,NM,"BAYAMON, PR",320,6/12/1982,2311,671,BANCO REGIONAL,21440,FAILURE,PA,FDIC
15933,NM,"TILLAR, AR",433,6/23/1982,6388,672,CITIZENS BANK,6316,FAILURE,PO,FDIC
10454,NM,"LEWISTON, IL",8167,6/25/1982,2312,673,FARMERS STATE BK OF LEWISTON,30852,FAILURE,PA,FDIC
13586,NM,"BLAND, MO",1024,7/2/1982,2313,674,THE BELLE-BLAND BANK,4251,FAILURE,PA,FDIC
18153,N,"OKLAHOMA CITY, OK",64970,7/5/1982,5391,675,"PENN SQUARE BANK, N.A.",436484,FAILURE,DINB,FDIC
31683,SL,"BRANSON, MO",700,7/15/1982,0,676,TRI-LAKES FS&LA,13904,ASSISTANCE,A/A,FSLIC
29452,SL,"PITTSTON, PA",7092,7/16/1982,0,677,FIRST FS&LA OF PITTSTON,45771,ASSISTANCE,A/A,FSLIC
12767,NM,"REDWATER, TX",3417,7/27/1982,2315,678,GUARANTY BOND STATE BANK,14070,FAILURE,PA,FDIC
17716,NM,"HOOKS, TX",2161,7/27/1982,2314,679,THE BOWIE COUNTY STATE BANK,14413,FAILURE,PA,FDIC
19831,NM,"BOSTON, MA",2842,7/30/1982,2316,680,UNITY BK & TR COMPANY,12759,FAILURE,PA,FDIC
27906,SL,"BAYTOWN, TX",537,7/30/1982,1626,681,HARRIS COUNTY FS&LA,181692,ASSISTANCE,A/A,FSLIC
29308,SL,"DELAND, FL",1829,7/30/1982,1626,682,FIRST OF MID FLORIDA,549298,ASSISTANCE,A/A,FSLIC
30321,SB,"SOUTHFIELD, MI",3135,7/30/1982,1626,683,AMERICAN FS&LA,841713,ASSISTANCE,A/A,FSLIC
30967,SL,"SAN JUAN, PR",,7/30/1982,0,684,UNITED FS&LA OF PUERTO RICO,286852,ASSISTANCE,A/A,FSLIC
27679,SL,"CINNAMONSON, NJ",3990,7/31/1982,1627,685,FIRST FS&LA OF BURLINGTON CTY,135168,ASSISTANCE,A/A,FSLIC
28584,SL,"PRINCETON, NJ",,7/31/1982,0,686,PRINCETON S&LA,249639,ASSISTANCE,A/A,FSLIC
31034,SL,"JAMAICA, NY",1986,7/31/1982,0,687,ALLIED FS&LA,18308,ASSISTANCE,A/A,FSLIC
28099,SL,"EL PASO, TX",,8/2/1982,0,688,MUTUAL S&LA OF EL PASO,174737,ASSISTANCE,A/A,FSLIC
29976,SL,"RIVER EDGE, NJ",4635,8/2/1982,0,689,RIVER EDGE S&LA,61729,ASSISTANCE,A/A,FSLIC
30500,SL,"SILVER SPRING, MD",10000,8/2/1982,0,690,GUARDIAN FS&LA,184443,ASSISTANCE,A/A,FSLIC
16558,NM,"MOUNT PLEASANT, IA",0,8/6/1982,2317,691,MOUNT PLEASANT BK & TR COMPANY,29367,FAILURE,PA,FDIC
19019,N,"ABILENE, TX",0,8/6/1982,1909,692,ABILENE NATIONAL BANK,437282,ASSISTANCE,A/A,FDIC
30796,SL,"SUFFOLK, VA",18736,8/6/1982,1628,693,FIRST FS&LA OF SUFFOLK,102727,ASSISTANCE,A/A,FSLIC
1758,NM,"HORSESHOE, AR",2631,8/27/1982,2318,694,FIRST SECURITY BANK OF NORTH ARKANSAS,14148,FAILURE,PA,FDIC
3774,NM,"CAIRO, IL",2484,8/27/1982,2319,695,SECURITY BK & TR COMPANY,12021,FAILURE,PA,FDIC
23308,N,"SANTA ANA, CA",4178,8/27/1982,2320,696,WESTERN NATIONAL BANK,25590,FAILURE,PA,FDIC
31609,SL,"ALBUQUERQUE, NM",1353,8/27/1982,1631,697,CORONADO S&LA,34353,ASSISTANCE,A/A,FSLIC
28108,SL,"PEORIA, IL",,9/1/1982,0,698,FIRST FS&LA,445969,ASSISTANCE,A/A,FSLIC
28822,SL,"MATTESON, IL",,9/1/1982,0,699,UNION OF COOK COUNTY,107002,ASSISTANCE,A/A,FSLIC
29948,SL,"HAVRE, MT",5007,9/1/1982,0,700,HAVRE FS&LA,73255,ASSISTANCE,A/A,FSLIC
